sku;departamento;seccion;familia
HVE163L071VC30;2;1;6
HCO63L0740999;2;1;7
HTS173E62D0999;2;1;3
HBA21087VC30;2;4;1
HBA22087VC30;2;4;1
HSNL0794AV126;2;3;1
HSNL0794BV125;2;3;1
9780500517796;4;1;12
9781856697224;4;1;12
9780500517741;4;1;12
9780500420171;4;1;12
9783869307138;4;1;12
9781780673073;4;1;12
9780500291948;4;1;12
9780500517604;4;1;12
WBL317GOLD;4;1;10
WBL3180GOLD;4;1;10
WBL3180SILVER;4;1;10
WBL3181GOLD;4;1;10
WBL3196GOLD;4;1;10
WBL3189GUN;4;1;10
WBL2806GOLD;4;1;10
WB2408GREEN;4;1;10
WB2787IVORY;4;1;10
WB2787SAPPHIRE;4;1;10
WB2178BLACK;4;1;10
WB2540BLACK;4;1;10
VBS90C14TOMATO;4;3;1
VBS90C01ARIZONA;4;3;1
VBS90C02SKY;4;3;1
VBS90C04BLAZE;4;3;1
VBS90C05DESERT;4;3;1
9781780674186;4;1;12
9781780674124;4;1;12
VBS90C06DUNE;4;3;1
VBS90C08GOLD;4;3;1
ERWINF9GOLD;4;3;2
ERWINF64MATTGRE;4;3;2
ERWINF65NAVYBLU;4;3;2
BRONCOBLACK;4;3;2
BRONCODIMGREY;4;3;2
LESTERGOLDTERRA;4;3;2
LESTERSILVER;4;3;2
MMESSE007E1SILV;4;3;2
BRADFIELDGOLD;4;3;1
BRADFIELDSILVER;4;3;1
GUSTLF65NAVY;4;3;1
GUSTLF9GOLD;4;3;1
GUSTLF61BASALT;4;3;1
JANISF65NAVYBLU;4;3;1
JANISF9GOLDAZUR;4;3;1
URSULAF9GOLD;4;3;1
URSULAF10SILVER;4;3;1
MMESSE010E1SILV;4;3;1
MMESSE010E5PINK;4;3;1
MMESSE008E3COPP;4;3;1
MMESSE008E7RED;4;3;1
MFW15-001ROSE;1;5;8
MFW15-003GREEN;1;5;8
MFW15-002BLUE;1;5;8
TOUHOGOLD;4;3;2
BRFW15-003BLACK;1;5;2
BRFW15-003RED;1;5;2
NFW15-015GREEN;1;5;5
NFW15-008BLACK;1;5;5
NFW15-008MULTI;1;5;5
NFW15-006BLACK;1;5;5
NFW15-010FLOWER;1;5;5
NFW15-011GREEN;1;5;5
NFW15-011WHITE;1;5;5
NFW15-013PEARL;1;5;5
BOFW15-003GREEN;1;5;4
BFW15-003GREEN;1;5;1
BFW15-003BLACK;1;5;1
BRFW15-004BLACK;1;5;2
VE4298 GB11155;4;3;1
VE4298 6178E55;4;3;1
VE4298 51609055;4;3;1
VE4298 51561155;4;3;1
VE4298 4041155;4;3;1
VE4297 GB11154;4;3;1
VE4297 51561154;4;3;1
VE4294 51481356;4;3;1
VE4294 51508G56;4;3;1
VE4295 GB11157;4;3;1
VE4295 2561357;4;3;1
VE2160 12528763;4;3;1
VE2160 13485A63;4;3;1
VE2160 13494V63;4;3;1
VE2160 13588N63;4;3;1
VE4296 50795A59;4;3;1
VE4299 GB17158;4;3;2
VE4299 51425A58;4;3;2
01969.009.000;4;3;2
01969.028.000;4;3;2
01969.044.000;4;3;2
01969.031.000;4;3;2
01969.032.000;4;3;2
01969.921.000;4;3;2
01969.055.000;4;3;2
01969.009.120;4;3;2
9781780672717;4;1;12
9781780675787;4;1;12
9783869302645;4;1;12
9783869308159;4;1;12
14182833SA018;1;1;3
1422513127007;1;1;4
1410351010001;1;1;4
141031117430;1;1;4
141032027430;1;1;7
14110310QA100;1;1;5
14109310PA425;1;1;5
14106324NB001;1;1;5
14523031MB001;1;1;2
14523031MB120;1;1;2
14180890ZB434;1;1;3
1422914568498;1;1;8
1422922868498;1;1;7
1422944268498;1;1;6
14112350UA986;1;1;5
14112234UA986;1;1;7
144464412989;1;1;6
148042418450;1;1;7
1480453971450;1;1;9
1480454216450;1;1;9
14907232C8986;1;1;7
14523054MH477;1;1;2
32261BNK747228;1;4;1
32261BK733644;1;4;1
30277M035176;1;4;1
Y1H051YD15A0001;1;4;4
15W73350937GOLD;1;1;6
15W62050587BLAC;1;1;7
15W62050588BLAC;1;1;2
15W62051026BLAC;1;1;6
15W67950779IVOR;1;1;9
15W67950780BLAC;1;1;8
15W67950780IVOR;1;1;8
SN429Y772124;2;3;2
3251E0071BLACK;1;1;4
3745E0076BLACK;1;1;6
SCARFE0076BLACK;1;2;3
3748E0076RED;1;1;6
3313E0076BLACK;1;1;7
33200080BLACK;1;1;7
35260080BLACK;1;1;2
35260086BLACK;1;1;2
33200086BLACK;1;1;7
ZMK21E0604PINK;1;1;3
NKS0902PEARL;1;5;5
HBM0902PEARL;4;1;10
BAG740720PINK;1;4;1
WFJ203WHITE;1;1;2
JB11BLACKSILVER;1;3;5
HV04MULTIBLACK;1;4;1
HV61TRICOPETROL;1;4;1
HV61MULTIBLUE;1;4;1
JP01TRICOCAMEL;1;3;3
GP01MULTIBLUE;1;3;4
JS22TRICOWHITE;1;3;1
GS01TRICONATURA;1;3;1
GS01NATURALWHIT;1;3;1
BAG61NATURALBLA;1;4;1
BAG61MULTICAMEL;1;4;1
HV04BLACKNATURA;1;4;1
GV08MULTIBLACK;1;4;4
GV08MULTIPURPLE;1;4;4
JX02BLACKNATURA;2;3;1
JX02BLACK;2;3;1
MDA5515470501;1;1;6
MDA83Y15471899;1;1;6
MDM86Y15471801;1;1;2
MDA80X15471401;1;1;14
MDA76B15472395;1;1;6
MDA23X15466736;1;1;6
MDE05X15465399;1;1;1
MDA34X15465399B;1;1;6
MDA5015466201;1;1;14
MDD2915466201;1;1;7
MDD2615468999;1;1;7
MDD03X15466499;1;1;7
MDA5615468199;1;1;6
MDC3315476199;1;1;9
MDG0515468099;1;1;4
MDC0315461102;1;1;4
MDC0215461123A;1;1;9
MDD0215461123C;1;1;7
MDP3415465326;1;1;5
MDH25L15477086;1;1;4
MDD05L15477088;1;1;7
MDM5015479899;1;1;3
MDM6715479501;1;1;2
FW15U701WHITE;2;1;2
FW15M709ROYAL;2;1;2
FW15M710BLUE;2;1;2
FW15M714DARK;2;1;2
FW15M714ROYAL;2;1;2
FW15U705NAVY;2;1;3
FW15M726BLACK;2;1;3
FW15M731COBALT;2;1;3
FW15M735BLACK;2;1;3
FW15M740BLACK;2;1;3
FW15M627ECRU;2;1;3
FW15U720NAVY;2;1;6
FW15M229CAMEL;2;1;6
JK10BLACK;1;1;9
CO38BLACK;1;1;9
TP01BLACK;1;1;6
TP02BLACK;1;1;6
TP03VAR3BLACK;1;1;6
0092R.009.075;4;3;1
0092R.090.120;4;3;1
0092VP.009.000;4;3;1
0215.ZEB.044;4;3;2
0913.BHS.022;4;3;1
DR13BLACK;1;1;6
DR13WHITE;1;1;6
DR50GOLDEN;1;1;14
PA30BLACK;1;1;5
SK18BLACK0;1;1;7
TP43P1BLACK;1;1;6
SK41PBLACK;1;1;7
SK27WHITE;1;1;7
TP05GOLDEN;1;1;2
TP14BLACK;1;1;2
TP15WHITE;1;1;6
F15MAB254MIK108;1;1;6
F15MAB238CAD147;1;1;6
F15MAB255CAD29;1;1;6
F15MKN206139;1;1;6
F15MSH221VES;1;1;1
F15MSK202153;1;1;7
F15MSKJ211MIK40;1;1;7
F15MSK223MIK40;1;1;7
F15MSK223MAT20;1;1;7
F15MJK201MAT15;1;1;9
0090DP.009.149;4;3;2
RW5140001NAVY;1;3;1
RW5124001NAVY;1;3;1
RW5134002SLOANE;1;3;1
RU5115002NERO;2;3;1
RU5110001SLOANE;2;3;1
RU5093001NAVY;2;3;1
RU5116001NERO;2;3;1
RU5016004FIAMMA;2;3;1
RU5053010ROSSET;2;3;1
IAU517003NERO;2;2;1
A0040PEF160309W;1;1;6
A0100W160101W;1;1;6
A0340W16XW16;1;1;6
C0154W160103W;1;1;4
M0152W160103W;1;1;3
M0276W161316W;1;1;3
M0276W1608016W;1;1;3
M0331W160220W;1;1;3
M0231W160213W;1;1;3
G0011PEFW160209;1;1;7
G0151W160103W;1;1;7
G0014PEFW160309;1;1;7
P0232W160313W;1;1;5
P0470W16XW16;1;1;5
P0390W160224W;1;1;5
C0480W160230W;1;1;9
I39021;4;1;1
VB108AW15M430;1;1;5
15HCPA014VI0208;1;1;5
VB108CF213;1;1;5
RS0014CLF017744;1;4;1
VB166AW15M429;1;1;5
RS0014CLF017436;1;4;1
VB2CF287;1;1;5
CR0099WV0145130;1;1;6
VB2CF379;1;1;5
CT0051PL0275405;1;1;2
CMA015WV0178405;1;1;9
HRS0001CLF00110;1;4;1
HRS0001CLF00190;1;4;1
HCMA027WV017813;1;1;9
HCR0060PL027520;1;1;6
BS512BLACK;1;2;2
BS512GREY;1;2;2
BS512CAMEL;1;2;2
BS514BLACK;1;2;2
BS514GOLD;1;2;2
RU15F7894LROP35;2;3;1
RU15F7894LVBP91;2;3;1
RU15F7792F78;2;1;6
RU15F7773LB78;2;1;6
RU15F7381I09;2;1;5
RU15F7355WP09;2;1;5
RU15F7288BA09;2;1;6
RU15F7264JS09;2;1;2
RU15F7264JS78;2;1;2
RU15F7150RC78;2;1;2
RU15F7254JS09;2;1;2
RU15F7262JS09;2;1;2
RU15F7630HG78;2;1;3
RU15F7634HG09;2;1;3
RU15F7493HG09;2;2;2
RU15F7493HG78;2;2;2
RU15F7497CO09;2;2;5
00020400123774;2;1;10
00020100124774;2;1;10
00020500124774;2;1;6
U0800100173774;2;1;2
U0700300148732;2;1;10
U101800005980G;2;1;9
U101810005980G;2;1;9
U100260005982R;2;1;9
U100270005981H;2;1;9
U100260005981H;2;1;9
U020030013680G;2;1;6
U020020013680G;2;1;5
U0400100176809;2;1;9
U0400300176809;2;1;9
U100010014171Q;2;1;9
U100020014171Q;2;1;9
U100030014171Q;2;1;2
U0800300150732;2;1;2
U0800200148732;2;1;9
U0800100149732;2;1;9
U1200200106949;2;1;6
U1200400106949;2;1;5
U1200500106949;2;1;5
69903215506315;2;1;5
72446207469816;2;1;5
68965214111816;2;1;5
68988217051777*;2;1;2
72757216787809;2;1;5
71987217000008;2;1;6
72532217306041;2;1;3
727222168897008;1;1;9
724422097431008;1;1;4
724442097431008;1;1;5
724432158277900;1;1;4
725132172827000;1;1;2
725132172827341;1;1;2
BFF159NSTIMNOC;1;4;1
BFF222RGNSMNOC;1;4;1
RO15F1350MS7878;1;1;5
RO15F1350MS978;1;1;5
BFE469BLVT410C;1;4;1
RO15F1151SHMABS;1;1;8
BFE469BLVT8M0C;1;4;1
BFF159BLVT41OC;1;4;1
BFF159BLVT55OC;1;4;1
RO15F1768SHMS78;1;1;4
BFF159VLSF9YOC;1;4;1
BFF158BLVT41OC;1;4;2
RP15F1710LB09;1;1;4
RP15F1713LB09;1;1;4
RP15F1746MU78;1;1;4
RP15F1931NLB15;1;1;9
RP15F1324Y09;1;1;5
RP15F1308V78;1;1;5
RP15F1339W09;1;1;7
RP15F1733I09;1;1;4
RP15F1630HG09;1;1;3
RR15F7704NDNITE;2;1;7
RR15F7927TENIAB;2;1;7
RR15F7304TE09;2;1;5
RR15F7216R09;2;1;2
RR15F7648WM09;2;1;3
252;4;1;6
253;4;1;6
254;4;1;6
255;4;1;6
256;4;1;6
257;4;1;6
258;4;1;6
259;4;1;6
260;4;1;6
261;4;1;6
BFF160CMSTNJNO;1;4;1
BFF160VVRN41OH;1;4;1
BFF160VVRNFYOC;1;4;1
BFF160NAPPPYOC;1;4;1
BSE591BVTL8MOC;1;4;4
BSE591BVTLFYOC;1;4;4
BSE591NNAP41OH;1;4;4
BSE591VLSA9YOC;1;4;4
BFE469BLVT55OC;1;4;1
BSD340MTMTDOC;1;4;8
P8D338NAR441O;1;4;7
P8D338NAR438OC;1;4;7
PDF257BLVV41OC;1;2;7
PDF257BLVV8MOC;1;2;7
PDF257BLVV55OC;1;2;7
P8E663VLSF9YOC;1;4;7
P8E663BLVT41OC;1;4;7
P8E663BLVT8MOC;1;4;7
P8E663BLVT55OC;1;4;7
P1E782MTMTDOC;1;5;8
CDF241CAMSPYOC;1;2;1
CDF239NSG1MWO;1;2;1
CDF241NSG1MWO;1;2;1
CDD259VT241OH;1;2;1
CDD259VT2PYOC;1;2;1
SL938DNSTRNMOC;1;3;1
SL938DCA19D41;1;3;1
SR207NVED7PYNN;1;3;4
SR207NVED738NN;1;3;4
SL963NVEA141O;1;3;4
728592173211207;1;1;6
726422166841207;1;1;9
725512177787008;1;1;7
729632176917018;1;1;5
728432166941008;1;1;3
729842167872028;1;1;3
729842167872043;1;1;3
728492173211519;1;1;6
726702076251008;1;1;6
726782175177008;1;1;6
729602167871519;1;1;3
726922178137018;1;1;3
726932178137008;1;1;3
698132174357900;1;1;2
729612176768039;1;1;5
729612176768113;1;1;5
728132166941008;1;1;3
728492173211018;1;1;6
728642166841519;1;1;9
728642166841018;1;1;9
AR0015DENIM;2;2;2
AR006BLACK;2;2;2
AR0010CAMEL;2;2;2
AR0037MARIN;2;2;2
AR0033WASHED;2;2;2
DRVV304AW15PINK;1;1;6
DRVV308AW15NAVY;1;1;6
DRVV325AW15COBA;1;1;6
DRVV335AW15COBA;1;1;6
DRVV335AW15RED;1;1;6
CLLUYP02BLACK;2;3;1
SOLUZP01BLACK;2;3;1
SRLURC03GREY;2;3;1
SRLURN03BLUE;2;3;1
TRLUPC02BLACK;2;3;1
TRLUPL03BLACK;2;3;1
TRLUPT01BLUE;2;3;1
TRLUWC07BLACK;2;3;1
TRLUWC09BLUE;2;3;1
TRLUWM11SILVER;2;3;1
TRLUWM13WHITE;2;3;1
CYLDFX03FANTASY;1;3;1
CYLDFX05OCEAN;1;3;1
MDHDDD01BLACK;1;3;1
SRLDED01BLUE;1;3;1
SRLDED04BLUE;1;3;1
TRLDMG01WHITE;1;3;1
TRLDXS01BLACK;1;3;1
EG05D17NNOIR;1;3;4
EG05D18RROUGE;1;3;4
EK08X01NNOIR;1;3;4
EK08X02NBLEU;1;3;4
EM10D100NOIR;1;3;4
EM10D120BLUETTE;1;3;4
EV10P79NNOIR;1;3;4
EV08P80RROUGE;1;3;4
MADELE17BLACK;1;4;1
MADELE18BLUE;1;4;1
MADELE20RED;1;4;1
SAINLE01RED;1;4;2
SAINLE03MILITAR;1;4;2
SAINLE04BLACK;1;4;2
3880370MC2902;1;1;6
3883425MC5140;1;1;6
3885426MC0100;1;1;6
8887326IC0001;1;1;2
8887326IC2210;1;1;2
8887326IC2902;1;1;2
8887326IC0100;1;1;2
6863450MC0100;1;1;3
8895423MC5100;1;1;2
8896535IC5005;1;1;2
7855129LC2980;1;1;4
LA082730144470;2;1;5
LA072139781100;2;1;5
LA088530144470;2;1;5
401887EFW0V9901;1;4;8
401759BPT4N1099;1;4;1
394839WHGP01000;1;3;2
394839WHGP09213;1;3;2
376814WHJT48163;1;3;1
376814WHFB59071;1;3;1
404778Q1RMV9901;1;1;6
404743Q1VTX9901;1;1;7
404739Q1VTX9901;1;1;6
400874QFB251000;1;1;1
400874QFB259008;1;1;1
400226QFJ069915;1;1;7
400136QFJ069915;1;1;9
RP15F1101RC09;1;1;2
RP15F1101RC78;1;1;2
RP15F1218JS78;1;1;2
RP15F1218JS09;1;1;2
W5CBH020206105;1;3;2
W5CBH020206176;1;3;2
W5CBH020304B176;1;3;2
W5CBH020421176;1;3;2
AC1075GREEN;1;1;9
AC1030GREY;1;1;4
AC1110BLACK;1;1;4
AC1114BLACK;1;1;4
AC1112BLACK;1;1;7
AC0951BLACK;1;1;5
AC1024BLACK;1;1;3
AC1045NAVY;1;1;2
AC1051NAVY;1;1;2
AC1049NAVY;1;1;5
AC1081CAMO;1;1;4
AC1085CAMO;1;1;7
AC0999NAVY;1;1;2
AC0998BLACK;1;1;2
AC1020BLUE;1;1;2
AC1016NAVY;1;1;2
AC1013NAVY;1;1;5
AC1089BLACK;1;1;9
AC0976BLACK;1;1;2
AC0970BLACK;1;1;5
AC0974BLACK;1;1;6
S77899CARGO;1;3;1
S83329BLACK;1;3;1
S83286WHITE;1;3;1
S83312CARGO;1;3;1
S83331CARGO;1;3;1
S77900BLACK;1;3;1
S83307BLACK;1;3;1
S83296BLACK;1;3;2
VQF050015;4;2;2
VQF060015;4;2;2
VQF010015;4;2;2
VQF020015;4;2;2
AR0023RED;2;2;2
AR0034STRIPE;2;2;2
NESEA4BLACK;2;2;3
NESEA6GREY;2;2;3
BRINZO1BLACK;2;2;3
FENICE1BLACK;2;2;3
BRISE1BLACK;2;2;3
CELEO2BLACK;2;2;3
ALETE1BLACK;2;2;3
NESEA1BLACK;1;2;3
BRINZO3WHITE;1;2;3
FENICE3BEIGE;1;2;3
CELEO1GREY;1;2;3
E15S0737421;2;3;1
5H9RE11CM185C92;1;1;6
5H9RE38CM201C07;1;1;6
5H9RE38CM201C53;1;1;6
5H9JB89CM201C07;1;1;7
5H9JB89CM201C95;1;1;7
5H9UA63RM001C99;1;1;3
5H9RE56RM196C99;1;1;6
5H9JB75CM196C99;1;1;7
5H9VA43RM196C99;1;1;3
5H9RE71CM199C99;1;1;6
5H9C080RT128C00;1;1;1
5H9C080RT128C99;1;1;1
5H3X583CC96C990;1;3;2
5H3X582CV05C999;1;3;2
5H1G067PCU87C99;1;4;1
5H1G091PCY01C99;1;4;1
5H1G104PCY01C99;1;4;1
392007KLX4N9260;2;4;5
273023A781N1000;2;4;6
273023D94044012;2;4;6
273023D94046212;2;4;6
389748T13251200;2;1;3
389744T13271200;2;1;3
392440T40531070;2;1;3
390623TOK286105;2;1;5
389911TOK141913;2;1;2
390334TOK299000;2;1;2
390618TOK286105;2;1;6
394093TOK341000;2;1;3
394095TOK331000;2;1;2
394096TOK351200;2;1;2
395567TOK341000;2;1;5
389517TOJ021460;2;1;7
389518TOF021000;2;1;6
389522TOA084920;2;1;6
389877TGB163710;2;1;5
390251TOB201701;2;1;1
341758WAD409008;2;3;1
341760WAD401110;2;3;1
341760WAD404013;2;3;1
341760WAD406212;2;3;1
341760WAD409008;2;3;1
373400WAD401000;2;3;1
391209WAVN11000;2;3;1
LOOK1YELLOW;4;1;10
LOOK4YELLOW;1;2;2
LOOK50IVORY;4;1;10
LOOK58MULTI;4;1;10
LOOK64BLACK;1;2;2
LOOK68CAMEL;1;2;2
LOOK69BLACK;1;2;2
LOOK70BLACK;1;2;2
A21092G00MY090L;1;3;2
A1037AC00MY090A;1;3;4
A1037AC00MY090B;1;3;4
17D2379043031;1;1;6
17D7909044001;1;1;6
17D3029039012;1;1;6
17D317B9045030;1;1;6
17D2029044016;1;1;6
17D3119046013;1;1;14
17D3119046017;1;1;14
17D7859048001;1;1;6
17D313B9049033;1;1;6
ALYNADRESSCHARD;1;1;6
ANKADRESSMOONLI;1;1;6
TANIAHDRESSBLAC;1;1;6
ARINADRESSBLACK;1;1;6
1001DS35018003X;1;4;1
1350DH02227190X;1;4;1
MASHADRESSBLACK;1;1;6
TANYADRESSMOONL;1;1;6
1344SS81192240X;4;4;5
1344SS92018077X;4;4;5
205323001;1;4;1
20S0031270;1;4;1
20S0063001;1;4;1
20S0065001;1;4;1
1354DH05018003X;1;4;1
20S0075379;1;4;1
1291EC29018001X;1;4;8
20S0071379;1;4;1
20S0070001;1;4;1
1303DX12212001X;1;4;5
1303DH14212001X;1;4;1
1303DH14212003X;1;4;1
1013DC36212003X;1;4;7
1013DC08188086X;1;4;7
1303SL16174086X;1;4;7
1303SL1674100XX;1;4;7
112008P15C374;1;1;7
1344SS22174100X;4;4;5
1344SS77018189X;4;4;5
116009P15C374;1;1;6
1344SS29174237X;4;4;5
1344SS29174100X;4;4;5
116009P15C379;1;1;6
105240P15384;1;1;6
119013P15C020;1;1;2
119014P15C020;1;1;3
106618P15C385;1;1;6
105238P15374;1;1;9
1344SS30174086X;4;4;5
112071P15374;1;1;7
1344SS33174100X;4;4;5
1344SS38174100X;4;4;5
116072P15374;1;1;6
1344SS38018077X;4;4;5
1344SS49174086X;4;4;5
119069P15374;1;1;3
106610P15C385;1;1;6
ANGEL15C01;4;3;1
ANGELLIGHT15C01;4;3;1
MATTICOL2;4;3;2
MATTICOL3;4;3;2
MATTICOL1;4;3;2
MATTICOL8;4;3;2
MIKILIGHTC01;4;3;2
MIKILIGHTC02;4;3;2
ROSPIUCOL9;4;3;2
ROSSCELLCOL27;4;3;2
TERRYCOL1;4;3;2
RICKYCOL1;4;3;2
15I0075044009;1;1;9
15I3607694009;1;1;8
15I6074360001;1;1;1
15I7767483001;1;1;2
15I7761492001;1;1;2
15I7769492001;1;1;3
BE08274041009;1;3;2
BE08905040410;1;3;2
BE08955844960;1;3;1
BB05113279656;1;4;1
BB0510001200;1;4;1
BB05114012422;1;4;1
BB05114012621;1;4;1
BC06826012001;1;4;7
BC06826012422;1;4;7
BC06826012621;1;4;7
BB05850759960;1;4;1
BB05257645001;1;4;1
BB05250645001;1;4;1
BB05250786960;1;4;1
BB05955622001;1;4;1
BB05530369960;1;4;9
BJ05025909009;2;4;1
BJ05001522004;2;4;5
BJ05760377200;2;4;5
BJ05760376001;2;4;5
BK06401902960;4;1;4
BK06072905960;2;4;6
15W0618675600;2;1;6
15W0313444001;2;1;6
1182JSDBRZ;4;3;1
15W6305352100;2;1;1
15W0964472410;2;1;1
15W7166651001;2;1;2
15W7196653001;2;1;3
1182RBGDRPGM;4;3;1
1124MOZBDPFLP;4;3;1
BB05113014001;1;4;1
BB05113014610;1;4;1
BB05100012402;1;4;1
BB05100012642;1;4;1
BB05100698001;1;4;1
BB05114698001;1;4;1
BB05097025001;1;4;1
BB05097025402;1;4;1
BB05096025610;1;4;1
BB05850001001;1;4;1
BB05850001610;1;4;1
BB05850001800;1;4;1
BB05856025001;1;4;1
1160BNOCO;4;3;1
0740BLMLB;4;3;2
0740CWDJUP;4;3;2
BB05850775960;1;4;1
BB05264480001;1;4;1
0740DT07SA;4;3;2
BB05256698001;1;4;1
0740RWPM;4;3;2
BB05954695001;1;4;1
0740SGG;4;3;2
BB05251699001;1;4;1
BB05251775960;1;4;1
BB05212025001;1;4;1
BB05212775960;1;4;1
BB05310325960;1;4;1
BF03101903100;1;5;2
BF03200900960;1;5;5
BF03133911960;1;5;2
BF03133915960;1;5;2
BE08139194248;1;3;2
BE08261006071;1;3;2
BE08155195001;1;3;1
BE08181087001;1;3;7
BE08237004004;1;3;4
BE08143004001;1;3;2
BE08209809960;1;3;5
15A0001050280;1;1;9
15A0009210001;1;1;9
15A3009210100;1;1;4
15A2714439001;1;1;6
15A2708456001;1;1;6
15A4704429004;1;1;7
15A4002388001;1;1;7
15X4714420001;1;1;7
15A5107360001;1;1;5
15X6201300100;1;1;1
15X6111300116;1;1;1
15A7726497001;1;1;2
15A7706499206;1;1;2
15X7708493001;1;1;2
15X7707493001;1;1;3
CC047CAKEORO;1;3;8
CC046CAKEBLACK;1;3;8
CC032MARTINABLA;1;3;8
15X2873572001;1;1;6
15A7811584001;1;1;3
CC085MONICABLUE;1;3;8
CC085MONICABLAC;1;3;8
15A1612659001;1;1;4
CAR102BLKGOLD;1;4;1
CAR103GOLD;1;4;1
CARMI104SILVER;1;4;1
CARMI101MULTI;1;4;1
ALIM101BORDEAUX;1;4;1
ALIM104NUDE;1;4;1
LUC101BLACK;1;4;1
FIM102GOLD;1;4;1
N043TAEBLACK;1;3;3
N062TAEWHITE;1;3;3
D117VAMRED;1;3;4
D117VAMBLUE;1;3;4
T188TORBLACK;1;3;2
T178TOMBLACK;1;3;2
T215TOMBOURDEUX;1;3;2
CO25TOMBLACK;1;3;2
S77799BLUE;2;3;1
S77804BLACK;2;3;1
S77814WHITE;2;3;1
G61069BLACK;2;3;1
B24698WHITE;2;3;1
S82608BLACK;2;3;1
S82741SILVER;2;3;1
S82742GOLD;2;3;1
B24700CARTON;2;3;1
AF6276BLACK;1;3;1
B25534BLACK;2;3;1
S77367WHITE;2;3;1
B25963WHITE;2;3;1
S77310BLACK;1;3;1
S81269BLACK;1;3;1
S82609WHITE;2;3;1
S82482BLACK;1;3;1
S77309BLACK;1;3;1
DPD1010RPD734;1;1;5
DPD5043PD303622;1;1;8
DPD5043PD303704;1;1;8
DPD2433PD304403;1;1;4
DPD2433PD304800;1;1;4
DPD5237PD720110;1;1;9
DPD5250PD742622;1;1;9
PA10254G00PH455;1;3;8
PA10264G00PH400;1;3;8
PA1032AG00PHC00;1;3;2
PA21159J00PH000;1;3;2
PA2614AC00PBU55;1;3;2
AAD65AMVAR26;1;1;6
AA65DAMVAR36;1;1;6
AAD69CMVAR26;1;1;6
AAF20CMVAR95;1;1;8
AAF20CMVAR98;1;1;8
AAF21CMVAR38;1;1;4
AAF23CMVAR98;1;1;9
AB9952WHITE;2;1;2
AB9951WHITE;2;1;3
AB9950WHITE;2;1;5
AB9949BORANG;2;1;6
AC0898WHITE;2;1;2
AA8094CONAVY;2;2;2
AC3169WHITE;2;2;5
V69742WHITE;2;3;1
008150653600742;7;2;2
143292953079532;7;1;14
143292553079715;7;1;14
413240553730742;7;1;10
419040553029438;7;1;10
419158568950742;7;1;10
419310653079503;7;1;10
419310653079715;7;1;10
423122553029999;7;1;10
433168554654751;7;1;5
M49718PINK;1;3;1
463220553718920;7;1;10
469110557244207;7;1;10
483160554155455;7;1;5
493074953052438;7;1;11
493262554155532;7;1;11
800735080385742;7;1;3
870260580385742;7;1;6
000120507619742;7;2;2
002490507619742;7;2;1
002560504733742;7;2;1
002560504733999;7;2;1
419290553029906;7;1;10
423132554155999;7;1;10
V048554001027;1;1;6
V091554001299;1;1;3
463942554155999;7;1;10
V048454001125;1;1;6
V048854001269;1;1;6
V092354001555;1;1;3
V091454001420;1;1;3
V040654291130;1;1;6
V040454271299;1;1;6
V040354271002;1;1;6
V042954401299;1;1;6
V070654401555;1;1;2
A360654700029;1;2;2
A360654700555;1;2;2
A360654700071;1;2;2
A360654720606;1;2;2
V361154861888;1;2;2
PF15ATE0001SEED;1;4;3
PF15ACP0001SEED;1;4;7
PF15RTT0004SEED;1;1;3
PF15RTT0004SAPP;1;1;3
PF15RDR0003SAPP;1;1;6
PF15RDR0024WHIT;1;1;16
PF15RDR0051BOTA;1;1;6
PF15RDR0056WHIT;1;1;6
HANC5NMASCP1502;1;2;2
HANC5NMASCP1560;1;2;2
DR21812637E1520;1;1;6
PF15RDR0034BLAC;1;1;6
PF15RDR0020NAVY;1;1;6
PF15ROC0001SAPP;1;1;9
PF15ROJ0001SAPP;1;1;4
PF15RTT0009SAPP;1;1;2
PF15RTT0009SEED;1;1;2
PF15RTT0004TOPA;1;1;3
PF15RDR0036WHIT;1;1;6
PF15RBS0011LILA;1;1;7
PF15RTT0009BUTT;1;1;2
S74572BLACK;2;3;1
S74544SILVER;2;3;1
S74571METAL;2;3;1
S74587YELLOW;2;3;1
S74591SILVER;2;3;1
S74589SAND;2;3;1
MA1434WBLACK;2;1;4
MA1433WBLACK;2;1;6
MA1130WBLACK;2;1;5
MA1431WBLACK;2;1;6
MA1420WBLACK;2;1;7
MA1608WBLACK;1;2;2
MA5115WBLACK;1;1;5
MA5426WBLACK;1;1;4
MA5427WBLACK;1;1;8
MA5442WBLACK;1;1;4
MA1307BLACK;2;1;3
M1505BLUXBLACK;2;2;1
M1701MTBLACK;2;2;1
M3024BLACK;2;4;5
M48107BLACK;2;3;3
M48251BUBLACK;2;3;5
M48251BUNAVY;2;3;5
M48562BLACK;2;3;2
M48563MTBLACK;2;3;2
M48835BCGBLACK;2;3;3
M48836BBABLACK;2;3;3
M48902MTBLACK;2;3;2
M48251NABODEAUX;2;3;5
M48422BLACK;2;3;1
M48422SILVER;2;3;1
M48440ICE;2;3;2
M48471BLACK;2;3;1
M48471WHITE;2;3;1
M48921BLACK;2;3;2
M4017BWBBLACK;1;4;1
M4017MTBLACK;1;4;1
M801710RED;1;3;2
M803912BLACK;1;3;4
M803912BLBLACK;1;3;4
M806112BLACK;1;3;5
M811110MISILVER;1;3;5
M92308WBLACK;1;3;8
CONSTANCE99;1;3;3
