sku;price;special_from_date;special_to_date;special_price
69972 214593;571.90;17/10/14;31/12/50;400.83
69972 214593;571.90;17/10/14;31/12/50;400.83
69971 21313241008NERO;607.44;17/10/14;31/12/50;425.62
69971 21313242008NERO;607.44;17/10/14;31/12/50;425.62
69971 21313243008NERO;607.44;17/10/14;31/12/50;425.62
69971 213132;607.44;17/10/14;31/12/50;425.62
69971 213132;607.44;17/10/14;31/12/50;425.62
69971 213132;607.44;17/10/14;31/12/50;425.62
67159 213197-2XL816BLUE;607.44;17/10/14;31/12/50;425.62
67159 213197-3XL816BLUE;607.44;17/10/14;31/12/50;425.62
67159 213197-4XL816BLUE;607.44;17/10/14;31/12/50;425.62
67159 213197-L816BLUE;607.44;17/10/14;31/12/50;425.62
67159 213197-M816BLUE;607.44;17/10/14;31/12/50;425.62
67159 213197-XL816BLUE;607.44;17/10/14;31/12/50;425.62
67159 213197-;607.44;17/10/14;31/12/50;425.62
67159 213197-;607.44;17/10/14;31/12/50;425.62
67159 213197-;607.44;17/10/14;31/12/50;425.62
69441 21313240001BIANCO;342.15;17/10/14;31/12/50;239.67
69441 21313241001BIANCO;342.15;17/10/14;31/12/50;239.67
69441 21313242001BIANCO;342.15;17/10/14;31/12/50;239.67
69441 21313243001BIANCO;342.15;17/10/14;31/12/50;239.67
69441 213132;342.15;17/10/14;31/12/50;239.67
69441 213132;342.15;17/10/14;31/12/50;239.67
69441 213132;342.15;17/10/14;31/12/50;239.67
69898 21460931813NERO;645.45;17/10/14;31/12/50;452.07
69898 21460932813NERO;645.45;17/10/14;31/12/50;452.07
69898 21460933813NERO;645.45;17/10/14;31/12/50;452.07
69898 21460934813NERO;645.45;17/10/14;31/12/50;452.07
69898 21460935813NERO;645.45;17/10/14;31/12/50;452.07
69898 21460936813NERO;645.45;17/10/14;31/12/50;452.07
69898 214609;645.45;17/10/14;31/12/50;452.07
69898 214609;645.45;17/10/14;31/12/50;452.07
69898 214609;645.45;17/10/14;31/12/50;452.07
69848 21435848008NERO;585.95;17/10/14;31/12/50;410.74
69848 21435850008NERO;585.95;17/10/14;31/12/50;410.74
69848 21435852008NERO;585.95;17/10/14;31/12/50;410.74
69848 21435854008NERO;585.95;17/10/14;31/12/50;410.74
69848 214358;585.95;17/10/14;31/12/50;410.74
69848 214358;585.95;17/10/14;31/12/50;410.74
69848 214358;585.95;17/10/14;31/12/50;410.74
69902 21461931813NERO;442.15;17/10/14;31/12/50;309.92
69902 21461932813NERO;442.15;17/10/14;31/12/50;309.92
69902 21461933813NERO;442.15;17/10/14;31/12/50;309.92
69902 21461934813NERO;442.15;17/10/14;31/12/50;309.92
69902 21461935813NERO;442.15;17/10/14;31/12/50;309.92
69902 21461936813NERO;442.15;17/10/14;31/12/50;309.92
69902 214619;442.15;17/10/14;31/12/50;309.92
69902 214619;442.15;17/10/14;31/12/50;309.92
69902 214619;442.15;17/10/14;31/12/50;309.92
70132 21489232816BLUE;373.55;17/10/14;31/12/50;261.98
70132 21489233816BLUE;373.55;17/10/14;31/12/50;261.98
70132 21489234816BLUE;373.55;17/10/14;31/12/50;261.98
70132 21489235816BLUE;373.55;17/10/14;31/12/50;261.98
70132 21489236816BLUE;373.55;17/10/14;31/12/50;261.98
70132 21489238816BLUE;373.55;17/10/14;31/12/50;261.98
70132 214892;373.55;17/10/14;31/12/50;261.98
70132 214892;373.55;17/10/14;31/12/50;261.98
70132 214892;373.55;17/10/14;31/12/50;261.98
69903 21471631408NERO;357.02;17/10/14;31/12/50;250.41
69903 21471632408NERO;357.02;17/10/14;31/12/50;250.41
69903 21471633408NERO;357.02;17/10/14;31/12/50;250.41
69903 21471634408NERO;357.02;17/10/14;31/12/50;250.41
69903 21471635408NERO;357.02;17/10/14;31/12/50;250.41
69903 21471636408NERO;357.02;17/10/14;31/12/50;250.41
69903 21471638408NERO;357.02;17/10/14;31/12/50;250.41
69903 214716;357.02;17/10/14;31/12/50;250.41
69903 214716;357.02;17/10/14;31/12/50;250.41
69903 214716;357.02;17/10/14;31/12/50;250.41
69945 2148133140KNERO;398.35;17/10/14;31/12/50;279.34
69945 2148133240KNERO;398.35;17/10/14;31/12/50;279.34
69945 2148133340KNERO;398.35;17/10/14;31/12/50;279.34
69945 2148133440KNERO;398.35;17/10/14;31/12/50;279.34
69945 2148133540KNERO;398.35;17/10/14;31/12/50;279.34
69945 2148133640KNERO;398.35;17/10/14;31/12/50;279.34
69945 214813;398.35;17/10/14;31/12/50;279.34
69945 214813;398.35;17/10/14;31/12/50;279.34
69945 214813;398.35;17/10/14;31/12/50;279.34
70026 2147683180SBLUETTE;363.64;17/10/14;31/12/50;254.55
70026 2147683280SBLUETTE;363.64;17/10/14;31/12/50;254.55
70026 2147683380SBLUETTE;363.64;17/10/14;31/12/50;254.55
70026 2147683480SBLUETTE;363.64;17/10/14;31/12/50;254.55
70026 2147683580SBLUETTE;363.64;17/10/14;31/12/50;254.55
70026 2147683680SBLUETTE;363.64;17/10/14;31/12/50;254.55
70026 2147683880SBLUETTE;363.64;17/10/14;31/12/50;254.55
70026 214768;363.64;17/10/14;31/12/50;254.55
70026 214768;363.64;17/10/14;31/12/50;254.55
70026 214768;363.64;17/10/14;31/12/50;254.55
69787 21442948486MARRONE;482.64;17/10/14;31/12/50;338.02
69787 21442950486MARRONE;482.64;17/10/14;31/12/50;338.02
69787 21442952486MARRONE;482.64;17/10/14;31/12/50;338.02
69787 21442954486MARRONE;482.64;17/10/14;31/12/50;338.02
69787 214429;482.64;17/10/14;31/12/50;338.02
69787 214429;482.64;17/10/14;31/12/50;338.02
69787 214429;482.64;17/10/14;31/12/50;338.02
69808 2144464841NBLUETTE;422.31;17/10/14;31/12/50;295.87
69808 2144465041NBLUETTE;422.31;17/10/14;31/12/50;295.87
69808 2144465241NBLUETTE;422.31;17/10/14;31/12/50;295.87
69808 2144465441NBLUETTE;422.31;17/10/14;31/12/50;295.87
69808 214446;422.31;17/10/14;31/12/50;295.87
69808 214446;422.31;17/10/14;31/12/50;295.87
69808 214446;422.31;17/10/14;31/12/50;295.87
69830 2144724841JNERO;405.79;17/10/14;31/12/50;284.30
69830 2144724841QROSSO;405.79;17/10/14;31/12/50;284.30
69830 2144725041JNERO;405.79;17/10/14;31/12/50;284.30
69830 2144725041QROSSO;405.79;17/10/14;31/12/50;284.30
69830 2144725241JNERO;405.79;17/10/14;31/12/50;284.30
69830 2144725241QROSSO;405.79;17/10/14;31/12/50;284.30
69830 2144725441JNERO;405.79;17/10/14;31/12/50;284.30
69830 2144725441QROSSO;405.79;17/10/14;31/12/50;284.30
69830 214472;405.79;17/10/14;31/12/50;284.30
69830 214472;405.79;17/10/14;31/12/50;284.30
69830 214472;405.79;17/10/14;31/12/50;284.30
69827 21447150416NERO;1079.34;30/12/99;30/12/99;756.20
69827 21447152416NERO;1079.34;30/12/99;30/12/99;756.20
69827 21447154416NERO;1079.34;30/12/99;30/12/99;756.20
69827 214471;1079.34;30/12/99;30/12/99;756.20
69827 214471;1079.34;30/12/99;30/12/99;756.20
69827 214471;1079.34;30/12/99;30/12/99;756.20
69630 21422448008NERO;1641.32;17/10/14;31/12/50;1149.59
69630 21422452008NERO;1641.32;17/10/14;31/12/50;1149.59
69630 21422456008NERO;1641.32;17/10/14;31/12/50;1149.59
69630 21422458008NERO;1641.32;17/10/14;31/12/50;1149.59
69630 214224;1641.32;17/10/14;31/12/50;1149.59
69630 214224;1641.32;17/10/14;31/12/50;1149.59
69630 214224;1641.32;17/10/14;31/12/50;1149.59
69689 21422450008NERO;1123.97;30/12/99;30/12/99;786.78
69689 21422454008NERO;1123.97;30/12/99;30/12/99;786.78
69689 214224;1123.97;30/12/99;30/12/99;786.78
69689 214224;1123.97;30/12/99;30/12/99;786.78
69689 214224;1123.97;30/12/99;30/12/99;786.78
69946 21465048008NERO;1338.02;17/10/14;31/12/50;937.19
69946 21465050008NERO;1338.02;17/10/14;31/12/50;937.19
69946 21465052008NERO;1338.02;17/10/14;31/12/50;937.19
69946 21465054008NERO;1338.02;17/10/14;31/12/50;937.19
69946 21465056008NERO;1338.02;17/10/14;31/12/50;937.19
69946 21465058008NERO;1338.02;17/10/14;31/12/50;937.19
69946 214650;1338.02;17/10/14;31/12/50;937.19
69946 214650;1338.02;17/10/14;31/12/50;937.19
69946 214650;1338.02;17/10/14;31/12/50;937.19
69558 21420452008NERO;2289.26;17/10/14;31/12/50;1602.48
69558 21420454008NERO;2289.26;17/10/14;31/12/50;1602.48
69558 214204;2289.26;17/10/14;31/12/50;1602.48
69558 214204;2289.26;17/10/14;31/12/50;1602.48
69558 214204;2289.26;17/10/14;31/12/50;1602.48
70073 21458750732NERO;1145.45;17/10/14;31/12/50;802.48
70073 21458754732NERO;1145.45;17/10/14;31/12/50;802.48
70073 214587;1145.45;17/10/14;31/12/50;802.48
70073 214587;1145.45;17/10/14;31/12/50;802.48
70073 214587;1145.45;17/10/14;31/12/50;802.48
69917 21467032813BLACK;492.56;17/10/14;31/12/50;345.45
69917 21467033813BLACK;492.56;17/10/14;31/12/50;345.45
69917 21467034813BLACK;492.56;17/10/14;31/12/50;345.45
69917 21467035813BLACK;492.56;17/10/14;31/12/50;345.45
69917 21467036813BLACK;492.56;17/10/14;31/12/50;345.45
69917 214670;492.56;17/10/14;31/12/50;345.45
69917 214670;492.56;17/10/14;31/12/50;345.45
69917 214670;492.56;17/10/14;31/12/50;345.45
CP15LAB0862UNICA0001;390.08;30/12/14;31/12/50;273.55
CP15LAB0862;390.08;30/12/14;31/12/50;273.55
CP15LAB0862;390.08;30/12/14;31/12/50;273.55
CP15LAB0862;390.08;30/12/14;31/12/50;273.55
CR8BSEB0789UNICA0001;82.64;30/12/14;31/12/50;57.85
CR8BSEB0789;82.64;30/12/14;31/12/50;57.85
CR8BSEB0789;82.64;30/12/14;31/12/50;57.85
CR8BSEB0789;82.64;30/12/14;31/12/50;57.85
SCC8LAB0648UNICA0001;127.27;30/12/14;31/12/50;89.26
SCC8LAB0648;127.27;30/12/14;31/12/50;89.26
SCC8LAB0648;127.27;30/12/14;31/12/50;89.26
SCC8LAB0648;127.27;30/12/14;31/12/50;89.26
SCQMWB0781UNICA0001;376.86;30/12/14;31/12/50;264.46
SCQMWB0781UNICA0001BLUE;376.86;30/12/14;31/12/50;264.46
SCQMWB0781UNICA0002BEIGE;376.86;30/12/14;31/12/50;264.46
SCQMWB0781UNICA0003BLACK;376.86;30/12/14;31/12/50;264.46
SCQMWB0781UNICA0004BLUE/R;376.86;30/12/14;31/12/50;264.46
SCQMWB0781;376.86;30/12/14;31/12/50;264.46
SCQMWB0781;376.86;30/12/14;31/12/50;264.46
SCQMWB0781;376.86;30/12/14;31/12/50;264.46
SCQ3MWB0782UNICA0001BEIGE/;376.86;30/12/14;31/12/50;264.46
SCQ3MWB0782UNICA0001BLACK;376.86;30/12/14;31/12/50;264.46
SCQ3MWB0782UNICA0002;376.86;30/12/14;31/12/50;264.46
SCQ3MWB0782;376.86;30/12/14;31/12/50;264.46
SCQ3MWB0782;376.86;30/12/14;31/12/50;264.46
SCQ3MWB0782;376.86;30/12/14;31/12/50;264.46
SCQ3MWB0787UNICA0001BLACK;376.86;30/12/14;31/12/50;264.46
SCQ3MWB0787UNICA0002WHITE;376.86;30/12/14;31/12/50;264.46
SCQ3MWB0787;376.86;30/12/14;31/12/50;264.46
SCQ3MWB0787;376.86;30/12/14;31/12/50;264.46
SCQ3MWB0787;376.86;30/12/14;31/12/50;264.46
SC41LAB0666UNICA0003;142.98;30/12/14;31/12/50;100.83
SC41LAB0666UNICA0003GREY;142.98;30/12/14;31/12/50;100.83
SC41LAB0666UNICA0003RED;142.98;30/12/14;31/12/50;100.83
SC41LAB0666UNICA0005;142.98;30/12/14;31/12/50;100.83
SC41LAB0666UNICA0015;142.98;30/12/14;31/12/50;100.83
SC41LAB0666;142.98;30/12/14;31/12/50;100.83
SC41LAB0666;142.98;30/12/14;31/12/50;100.83
SC41LAB0666;142.98;30/12/14;31/12/50;100.83
SLO8MWB0829UNICA0001BLACK/;258.68;30/12/14;31/12/50;181.82
SLO8MWB0829UNICA0004BLUE/B;258.68;30/12/14;31/12/50;181.82
SLO8MWB0829;258.68;30/12/14;31/12/50;181.82
SLO8MWB0829;258.68;30/12/14;31/12/50;181.82
SLO8MWB0829;258.68;30/12/14;31/12/50;181.82
TME7SPA9969UNICA0001;95.04;30/12/99;30/12/99;.00
TME7SPA9969UNICA0004;95.04;30/12/99;30/12/99;.00
TME7SPA9969;95.04;30/12/99;30/12/99;.00
TME7SPA9969;95.04;30/12/99;30/12/99;.00
TME7SPA9969;95.04;30/12/99;30/12/99;.00
SCD8GEB0859UNICA0001;146.28;30/12/14;31/12/50;102.48
SCD8GEB0859UNICA0002;146.28;30/12/14;31/12/50;102.48
SCD8GEB0859;146.28;30/12/14;31/12/50;102.48
SCD8GEB0859;146.28;30/12/14;31/12/50;102.48
SCD8GEB0859;146.28;30/12/14;31/12/50;102.48
SCN3MWB0825UNICA0001BURGUN;177.69;30/12/14;31/12/50;124.79
SCN3MWB0825UNICA0002BLACK;177.69;30/12/14;31/12/50;124.79
SCN3MWB0825;177.69;30/12/14;31/12/50;124.79
SCN3MWB0825;177.69;30/12/14;31/12/50;124.79
SCN3MWB0825;177.69;30/12/14;31/12/50;124.79
SCN3MWB0874UNICA0001;177.69;30/12/14;31/12/50;124.79
SCN3MWB0874;177.69;30/12/14;31/12/50;124.79
SCN3MWB0874;177.69;30/12/14;31/12/50;124.79
SCN3MWB0874;177.69;30/12/14;31/12/50;124.79
SL08CSA9035UNICA00031GREEN;490.91;30/12/14;31/12/50;343.80
SL08CSA9035UNICA0029PINK;490.91;30/12/14;31/12/50;343.80
SL08CSA9035UNICA0033RED;490.91;30/12/14;31/12/50;343.80
SL08CSA9035;490.91;30/12/14;31/12/50;343.80
SL08CSA9035;490.91;30/12/14;31/12/50;343.80
SL08CSA9035;490.91;30/12/14;31/12/50;343.80
SL08MWB0819UNICA0007RED;245.45;30/12/14;31/12/50;171.90
SL08MWB0819;245.45;30/12/14;31/12/50;171.90
SL08MWB0819;245.45;30/12/14;31/12/50;171.90
SL08MWB0819;245.45;30/12/14;31/12/50;171.90
SL08MWB0831UNICA0003BLUE/B;258.68;30/12/14;31/12/50;181.82
SL08MWB0831UNICA0004BLACK/;258.68;30/12/14;31/12/50;181.82
SL08MWB0831;258.68;30/12/14;31/12/50;181.82
SL08MWB0831;258.68;30/12/14;31/12/50;181.82
SL08MWB0831;258.68;30/12/14;31/12/50;181.82
CU4140 VEC5.10041OHNERO;232.23;30/12/14;31/12/50;162.81
CU4140 VEC5.10041ONERO;232.23;30/12/14;31/12/50;162.81
CU4140 VEC5.10541OHNERO;232.23;30/12/14;31/12/50;162.81
CU4140 VEC5.10541ONERO;232.23;30/12/14;31/12/50;162.81
CU4140 VEC5.9041OHNERO;232.23;30/12/14;31/12/50;162.81
CU4140 VEC5.9041ONERO;232.23;30/12/14;31/12/50;162.81
CU4140 VEC5.9541OHNERO;232.23;30/12/14;31/12/50;162.81
CU4140 VEC5.9541ONERO;232.23;30/12/14;31/12/50;162.81
CU4140 VEC5.;232.23;30/12/14;31/12/50;162.81
CU4140 VEC5.;232.23;30/12/14;31/12/50;162.81
CU4140 VEC5.;232.23;30/12/14;31/12/50;162.81
VLA060014UNICAUNICO;892.56;30/12/99;30/12/99;.00
VLA060014;892.56;30/12/99;30/12/99;.00
VLA060014;892.56;30/12/99;30/12/99;.00
VLA060014;892.56;30/12/99;30/12/99;.00
VLA070014UNICAUNICO;892.56;30/12/99;30/12/99;.00
VLA070014;892.56;30/12/99;30/12/99;.00
VLA070014;892.56;30/12/99;30/12/99;.00
VLA070014;892.56;30/12/99;30/12/99;.00
VLA080014UNICAUNICO;892.56;30/12/99;30/12/99;.00
VLA080014;892.56;30/12/99;30/12/99;.00
VLA080014;892.56;30/12/99;30/12/99;.00
VLA080014;892.56;30/12/99;30/12/99;.00
VLA010014UNICAUNICO;892.56;30/12/99;30/12/99;.00
VLA010014;892.56;30/12/99;30/12/99;.00
VLA010014;892.56;30/12/99;30/12/99;.00
VLA010014;892.56;30/12/99;30/12/99;.00
VNC040014UNICAUNICO;624.79;30/12/99;30/12/99;.00
VNC040014;624.79;30/12/99;30/12/99;.00
VNC040014;624.79;30/12/99;30/12/99;.00
VNC040014;624.79;30/12/99;30/12/99;.00
VNC050014UNICAUNICO;703.31;30/12/99;30/12/99;.00
VNC050014;703.31;30/12/99;30/12/99;.00
VNC050014;703.31;30/12/99;30/12/99;.00
VNC050014;703.31;30/12/99;30/12/99;.00
VK7130014UNICAUNICO;929.75;30/12/99;30/12/99;.00
VK7130014;929.75;30/12/99;30/12/99;.00
VK7130014;929.75;30/12/99;30/12/99;.00
VK7130014;929.75;30/12/99;30/12/99;.00
VK7120014UNICAUNICO;929.75;30/12/99;30/12/99;.00
VK7120014;929.75;30/12/99;30/12/99;.00
VK7120014;929.75;30/12/99;30/12/99;.00
VK7120014;929.75;30/12/99;30/12/99;.00
VK7110014UNICAUNICO;929.75;30/12/99;30/12/99;.00
VK7110014;929.75;30/12/99;30/12/99;.00
VK7110014;929.75;30/12/99;30/12/99;.00
VK7110014;929.75;30/12/99;30/12/99;.00
29G98D282S282UNICAUNICO;929.75;30/12/99;30/12/99;.00
29G98D282S282;929.75;30/12/99;30/12/99;.00
29G98D282S282;929.75;30/12/99;30/12/99;.00
29G98D282S282;929.75;30/12/99;30/12/99;.00
VE2127 100171UNICAUNICO;157.02;30/12/99;30/12/99;.00
VE2127 100171;157.02;30/12/99;30/12/99;.00
VE2127 100171;157.02;30/12/99;30/12/99;.00
VE2127 100171;157.02;30/12/99;30/12/99;.00
VE2144 100287UNICAUNICO;166.12;30/12/99;30/12/99;.00
VE2144 100287;166.12;30/12/99;30/12/99;.00
VE2144 100287;166.12;30/12/99;30/12/99;.00
VE2144 100287;166.12;30/12/99;30/12/99;.00
VE2147B 133873UNICAUNICO;180.99;30/12/99;30/12/99;.00
VE2147B 133873;180.99;30/12/99;30/12/99;.00
VE2147B 133873;180.99;30/12/99;30/12/99;.00
VE2147B 133873;180.99;30/12/99;30/12/99;.00
VE2149 132573UNICAUNICO;137.19;30/12/99;30/12/99;.00
VE2149 132573;137.19;30/12/99;30/12/99;.00
VE2149 132573;137.19;30/12/99;30/12/99;.00
VE2149 132573;137.19;30/12/99;30/12/99;.00
VE4205B 10873UNICAUNICO;180.99;30/12/99;30/12/99;.00
VE4205B 10873;180.99;30/12/99;30/12/99;.00
VE4205B 10873;180.99;30/12/99;30/12/99;.00
VE4205B 10873;180.99;30/12/99;30/12/99;.00
VE4230 98487UNICAUNICO;145.45;30/12/99;30/12/99;.00
VE4230 98487;145.45;30/12/99;30/12/99;.00
VE4230 98487;145.45;30/12/99;30/12/99;.00
VE4230 98487;145.45;30/12/99;30/12/99;.00
VE4230 98711UNICAUNICO;145.45;30/12/99;30/12/99;.00
VE4230 98711;145.45;30/12/99;30/12/99;.00
VE4230 98711;145.45;30/12/99;30/12/99;.00
VE4230 98711;145.45;30/12/99;30/12/99;.00
VE4237B 98911UNICAUNICO;214.88;30/12/99;30/12/99;.00
VE4237B 98911;214.88;30/12/99;30/12/99;.00
VE4237B 98911;214.88;30/12/99;30/12/99;.00
VE4237B 98911;214.88;30/12/99;30/12/99;.00
VE4247 99873UNICAUNICO;137.19;30/12/99;30/12/99;.00
VE4247 99873;137.19;30/12/99;30/12/99;.00
VE4247 99873;137.19;30/12/99;30/12/99;.00
VE4247 99873;137.19;30/12/99;30/12/99;.00
VE4249 95413UNICAUNICO;145.45;30/12/99;30/12/99;.00
VE4249 95413;145.45;30/12/99;30/12/99;.00
VE4249 95413;145.45;30/12/99;30/12/99;.00
VE4249 95413;145.45;30/12/99;30/12/99;.00
VE4249 GB187UNICAUNICO;145.45;30/12/99;30/12/99;.00
VE4249 GB187;145.45;30/12/99;30/12/99;.00
VE4249 GB187;145.45;30/12/99;30/12/99;.00
VE4249 GB187;145.45;30/12/99;30/12/99;.00
VE4237B 944135UNICAUNICO;193.39;30/12/99;30/12/99;.00
VE4237B 944135;193.39;30/12/99;30/12/99;.00
VE4237B 944135;193.39;30/12/99;30/12/99;.00
VE4237B 944135;193.39;30/12/99;30/12/99;.00
VE4237B GB1115UNICAUNICO;193.39;30/12/99;30/12/99;.00
VE4237B GB1115;193.39;30/12/99;30/12/99;.00
VE4237B GB1115;193.39;30/12/99;30/12/99;.00
VE4237B GB1115;193.39;30/12/99;30/12/99;.00
VE4237B GB1875UNICAUNICO;193.39;30/12/99;30/12/99;.00
VE4237B GB1875;193.39;30/12/99;30/12/99;.00
VE4237B GB1875;193.39;30/12/99;30/12/99;.00
VE4237B GB1875;193.39;30/12/99;30/12/99;.00
29G70D009S009UNICAUNICO;1033.06;30/12/99;30/12/99;.00
29G70D009S009;1033.06;30/12/99;30/12/99;.00
29G70D009S009;1033.06;30/12/99;30/12/99;.00
29G70D009S009;1033.06;30/12/99;30/12/99;.00
SU5181 V1NG3901OWHT/GLD;619.83;30/12/14;31/12/50;433.88
SU5181 V1NG3941OBLK/GLD;619.83;30/12/14;31/12/50;433.88
SU5181 V1NG4001OWHT/GLD;619.83;30/12/14;31/12/50;433.88
SU5181 V1NG4041OBLK/GLD;619.83;30/12/14;31/12/50;433.88
SU5181 V1NG4101OWHT/GLD;619.83;30/12/14;31/12/50;433.88
SU5181 V1NG4141OBLK/GLD;619.83;30/12/14;31/12/50;433.88
SU5181 V1NG4201OWHT/GLD;619.83;30/12/14;31/12/50;433.88
SU5181 V1NG4241OBLK/GLD;619.83;30/12/14;31/12/50;433.88
SU5181 V1NG4301OWHT/GLD;619.83;30/12/14;31/12/50;433.88
SU5181 V1NG4341OBLK/GLD;619.83;30/12/14;31/12/50;433.88
SU5181 V1NG4401OWHT/GLD;619.83;30/12/14;31/12/50;433.88
SU5181 V1NG4441OBLK/GLD;619.83;30/12/14;31/12/50;433.88
SU5181 V1NG4501OWHT/GLD;619.83;30/12/14;31/12/50;433.88
SU5181 V1NG4541OBLK/GLD;619.83;30/12/14;31/12/50;433.88
SU5181 V1NG4601OWHT/GLD;619.83;30/12/14;31/12/50;433.88
SU5181 V1NG4641OBLK/GLD;619.83;30/12/14;31/12/50;433.88
SU5181 V1NG;619.83;30/12/14;31/12/50;433.88
SU5181 V1NG;619.83;30/12/14;31/12/50;433.88
SU5181 V1NG;619.83;30/12/14;31/12/50;433.88
G54839 MT1 00OUNICAORO;280.99;30/12/14;31/12/50;196.69
G54839 MT1 00O;280.99;30/12/14;31/12/50;196.69
G54839 MT1 00O;280.99;30/12/14;31/12/50;196.69
G54839 MT1 00O;280.99;30/12/14;31/12/50;196.69
G74686 MT1 00OUNICAORO;95.87;30/12/14;31/12/50;67.77
G74686 MT1 00O;95.87;30/12/14;31/12/50;67.77
G74686 MT1 00O;95.87;30/12/14;31/12/50;67.77
G74686 MT1 00O;95.87;30/12/14;31/12/50;67.77
G74852 MTD 00OUNICAORO;262.81;30/12/14;31/12/50;184.30
G74852 MTD 00O;262.81;30/12/14;31/12/50;184.30
G74852 MTD 00O;262.81;30/12/14;31/12/50;184.30
G74852 MTD 00O;262.81;30/12/14;31/12/50;184.30
G74857 JMX 010OUNICABIA/ORO;158.68;30/12/14;31/12/50;111.57
G74857 JMX 010O;158.68;30/12/14;31/12/50;111.57
G74857 JMX 010O;158.68;30/12/14;31/12/50;111.57
G74857 JMX 010O;158.68;30/12/14;31/12/50;111.57
VDB03 0014UNICAUNICO;1173.55;30/12/99;30/12/99;.00
VDB03 0014;1173.55;30/12/99;30/12/99;.00
VDB03 0014;1173.55;30/12/99;30/12/99;.00
VDB03 0014;1173.55;30/12/99;30/12/99;.00
500204 T0007750000BLUE/BL;956.20;17/10/14;31/12/50;669.42
500204 T00077;956.20;17/10/14;31/12/50;669.42
500204 T00077;956.20;17/10/14;31/12/50;669.42
500204 T00077;956.20;17/10/14;31/12/50;669.42
68859 21443550732BLK/GLD;629.75;17/10/14;31/12/50;441.32
68859 21443552732BLK/GLD;629.75;17/10/14;31/12/50;441.32
68859 214435;629.75;17/10/14;31/12/50;441.32
68859 214435;629.75;17/10/14;31/12/50;441.32
68859 214435;629.75;17/10/14;31/12/50;441.32
VLC03 0014UNICAUNICO;950.41;30/12/99;30/12/99;.00
VLC03 0014;950.41;30/12/99;30/12/99;.00
VLC03 0014;950.41;30/12/99;30/12/99;.00
VLC03 0014;950.41;30/12/99;30/12/99;.00
7100120195292Y2XLNE/ORO;376.86;;;
7100120195292YLNE/ORO;376.86;;;
7100120195292YMNE/ORO;376.86;;;
7100120195292YSNE/ORO;376.86;;;
7100120195292YXLNE/ORO;376.86;;;
7100120195292YXSNE/ORO;376.86;;;
7100120195292Y;376.86;;;
7100120195292Y;376.86;;;
7100120195292Y;376.86;;;
7065420195292X2XLBI/ARGENTO;588.43;;;
7065420195292XLBI/ARGENTO;588.43;;;
7065420195292XMBI/ARGENTO;588.43;;;
7065420195292XSBI/ARGENTO;588.43;;;
7065420195292XXLBI/ARGENTO;588.43;;;
7065420195292XXSBI/ARGENTO;588.43;;;
7065420195292X;588.43;;;
7065420195292X;588.43;;;
7065420195292X;588.43;;;
7094020195292Y2XLNERO/ORO;429.75;;;
7094020195292YLNERO/ORO;429.75;;;
7094020195292YMNERO/ORO;429.75;;;
7094020195292YSNERO/ORO;429.75;;;
7094020195292YXLNERO/ORO;429.75;;;
7094020195292YXSNERO/ORO;429.75;;;
7094020195292Y;429.75;;;
7094020195292Y;429.75;;;
7094020195292Y;429.75;;;
706732161907012XLBIAN/STAMP;482.64;;;
70673216190701LBIAN/STAMP;482.64;;;
70673216190701MBIAN/STAMP;482.64;;;
70673216190701SBIAN/STAMP;482.64;;;
70673216190701XLBIAN/STAMP;482.64;;;
70673216190701XSBIAN/STAMP;482.64;;;
70673216190701;482.64;;;
70673216190701;482.64;;;
70673216190701;482.64;;;
707272019520012XLBIANCO;733.88;;;
70727201952001LBIANCO;733.88;;;
70727201952001MBIANCO;733.88;;;
70727201952001SBIANCO;733.88;;;
70727201952001XLBIANCO;733.88;;;
70727201952001;733.88;;;
70727201952001;733.88;;;
70727201952001;733.88;;;
688432097600082XLNERO;294.21;;;
68843209760008LNERO;294.21;;;
68843209760008MNERO;294.21;;;
68843209760008SNERO;294.21;;;
68843209760008XLNERO;294.21;;;
68843209760008XSNERO;294.21;;;
68843209760008;294.21;;;
68843209760008;294.21;;;
68843209760008;294.21;;;
70665201952001LBIANCO;340.50;;;
70665201952001MBIANCO;340.50;;;
70665201952001XLBIANCO;340.50;;;
70665201952001;340.50;;;
70665201952001;340.50;;;
70665201952001;340.50;;;
710862097430082XLNERO;673.55;;;
71086209743008LNERO;673.55;;;
71086209743008MNERO;673.55;;;
71086209743008XLNERO;673.55;;;
71086209743008;673.55;;;
71086209743008;673.55;;;
71086209743008;673.55;;;
710862097430432XLAUTUMNRED;673.55;;;
71086209743043LAUTUMNRED;673.55;;;
71086209743043MAUTUMNRED;673.55;;;
71086209743043SAUTUMNRED;673.55;;;
71086209743043XLAUTUMNRED;673.55;;;
71086209743043;673.55;;;
71086209743043;673.55;;;
71086209743043;673.55;;;
710862097431242XLELETTRICO;673.55;;;
71086209743124LELETTRICO;673.55;;;
71086209743124MELETTRICO;673.55;;;
71086209743124SELETTRICO;673.55;;;
71086209743124XLELETTRICO;673.55;;;
71086209743124;673.55;;;
71086209743124;673.55;;;
71086209743124;673.55;;;
71216209743008LNERO;357.02;;;
71216209743008MNERO;357.02;;;
71216209743008SNERO;357.02;;;
71216209743008XLNERO;357.02;;;
71216209743008;357.02;;;
71216209743008;357.02;;;
71216209743008;357.02;;;
71216209743043LAUTUMNRED;357.02;;;
71216209743043MAUTUMNRED;357.02;;;
